"id","ele_name","data_time","level","file_name","file_path","png_path","json_path","png_relative_path","json_relative_path","create_time","task_id","timer","date"
"1940009735159939073","hcc","1/1/2014 19:00:00","1000","ERA5_HCC_20140101.nc","/home/wyz/output/1940008733325262850/20140101/ERA5_HCC_20140101.nc","/home/wyz/PDS/NC/20140101/hcc/hcc_20140101_19_1751369338609.png","/home/wyz/PDS/NC/20140101/hcc/hcc_20140101_19_1751369338609.json","/NC/NC/20140101/hcc/hcc_20140101_19_1751369338609.png","/NC/NC/20140101/hcc/hcc_20140101_19_1751369338609.json","1/7/2025 11:28:59.069","1940008733325262850","19","20140101"
"1940009735168327682","hcc","1/1/2014 20:00:00","1000","ERA5_HCC_20140101.nc","/home/wyz/output/1940008733325262850/20140101/ERA5_HCC_20140101.nc","/home/wyz/PDS/NC/20140101/hcc/hcc_20140101_20_1751369338695.png","/home/wyz/PDS/NC/20140101/hcc/hcc_20140101_20_1751369338695.json","/NC/NC/20140101/hcc/hcc_20140101_20_1751369338695.png","/NC/NC/20140101/hcc/hcc_20140101_20_1751369338695.json","1/7/2025 11:28:59.069","1940008733325262850","20","20140101"
"1940009735189299201","hcc","1/1/2014 21:00:00","1000","ERA5_HCC_20140101.nc","/home/wyz/output/1940008733325262850/20140101/ERA5_HCC_20140101.nc","/home/wyz/PDS/NC/20140101/hcc/hcc_20140101_21_1751369338784.png","/home/wyz/PDS/NC/20140101/hcc/hcc_20140101_21_1751369338784.json","/NC/NC/20140101/hcc/hcc_20140101_21_1751369338784.png","/NC/NC/20140101/hcc/hcc_20140101_21_1751369338784.json","1/7/2025 11:28:59.069","1940008733325262850","21","20140101"
"1940009735214465026","hcc","1/1/2014 22:00:00","1000","ERA5_HCC_20140101.nc","/home/wyz/output/1940008733325262850/20140101/ERA5_HCC_20140101.nc","/home/wyz/PDS/NC/20140101/hcc/hcc_20140101_22_1751369338874.png","/home/wyz/PDS/NC/20140101/hcc/hcc_20140101_22_1751369338874.json","/NC/NC/20140101/hcc/hcc_20140101_22_1751369338874.png","/NC/NC/20140101/hcc/hcc_20140101_22_1751369338874.json","1/7/2025 11:28:59.069","1940008733325262850","22","20140101"
"1940009735227047938","hcc","1/1/2014 23:00:00","1000","ERA5_HCC_20140101.nc","/home/wyz/output/1940008733325262850/20140101/ERA5_HCC_20140101.nc","/home/wyz/PDS/NC/20140101/hcc/hcc_20140101_23_1751369338971.png","/home/wyz/PDS/NC/20140101/hcc/hcc_20140101_23_1751369338971.json","/NC/NC/20140101/hcc/hcc_20140101_23_1751369338971.png","/NC/NC/20140101/hcc/hcc_20140101_23_1751369338971.json","1/7/2025 11:28:59.069","1940008733325262850","23","20140101"
"1940009780940767234","cbh","1/1/2014 00:00:00","1000","ERA5_CBH_20140101.nc","/home/wyz/output/1940008733325262850/20140101/ERA5_CBH_20140101.nc","/home/wyz/PDS/NC/20140101/cbh/cbh_20140101_00_1751369346806.png","/home/wyz/PDS/NC/20140101/cbh/cbh_20140101_00_1751369346806.json","/NC/NC/20140101/cbh/cbh_20140101_00_1751369346806.png","/NC/NC/20140101/cbh/cbh_20140101_00_1751369346806.json","1/7/2025 11:29:10.069","1940008733325262850","0","20140101"
"1940009780974321665","cbh","1/1/2014 01:00:00","1000","ERA5_CBH_20140101.nc","/home/wyz/output/1940008733325262850/20140101/ERA5_CBH_20140101.nc","/home/wyz/PDS/NC/20140101/cbh/cbh_20140101_01_1751369346945.png","/home/wyz/PDS/NC/20140101/cbh/cbh_20140101_01_1751369346945.json","/NC/NC/20140101/cbh/cbh_20140101_01_1751369346945.png","/NC/NC/20140101/cbh/cbh_20140101_01_1751369346945.json","1/7/2025 11:29:10.069","1940008733325262850","1","20140101"
"1940009780999487489","cbh","1/1/2014 02:00:00","1000","ERA5_CBH_20140101.nc","/home/wyz/output/1940008733325262850/20140101/ERA5_CBH_20140101.nc","/home/wyz/PDS/NC/20140101/cbh/cbh_20140101_02_1751369347066.png","/home/wyz/PDS/NC/20140101/cbh/cbh_20140101_02_1751369347066.json","/NC/NC/20140101/cbh/cbh_20140101_02_1751369347066.png","/NC/NC/20140101/cbh/cbh_20140101_02_1751369347066.json","1/7/2025 11:29:10.069","1940008733325262850","2","20140101"
"1940009781045624834","cbh","1/1/2014 03:00:00","1000","ERA5_CBH_20140101.nc","/home/wyz/output/1940008733325262850/20140101/ERA5_CBH_20140101.nc","/home/wyz/PDS/NC/20140101/cbh/cbh_20140101_03_1751369347188.png","/home/wyz/PDS/NC/20140101/cbh/cbh_20140101_03_1751369347188.json","/NC/NC/20140101/cbh/cbh_20140101_03_1751369347188.png","/NC/NC/20140101/cbh/cbh_20140101_03_1751369347188.json","1/7/2025 11:29:10.069","1940008733325262850","3","20140101"
"1940009781079179266","cbh","1/1/2014 04:00:00","1000","ERA5_CBH_20140101.nc","/home/wyz/output/1940008733325262850/20140101/ERA5_CBH_20140101.nc","/home/wyz/PDS/NC/20140101/cbh/cbh_20140101_04_1751369347309.png","/home/wyz/PDS/NC/20140101/cbh/cbh_20140101_04_1751369347309.json","/NC/NC/20140101/cbh/cbh_20140101_04_1751369347309.png","/NC/NC/20140101/cbh/cbh_20140101_04_1751369347309.json","1/7/2025 11:29:10.069","1940008733325262850","4","20140101"
"1940009781125316609","cbh","1/1/2014 05:00:00","1000","ERA5_CBH_20140101.nc","/home/wyz/output/1940008733325262850/20140101/ERA5_CBH_20140101.nc","/home/wyz/PDS/NC/20140101/cbh/cbh_20140101_05_1751369347433.png","/home/wyz/PDS/NC/20140101/cbh/cbh_20140101_05_1751369347433.json","/NC/NC/20140101/cbh/cbh_20140101_05_1751369347433.png","/NC/NC/20140101/cbh/cbh_20140101_05_1751369347433.json","1/7/2025 11:29:10.069","1940008733325262850","5","20140101"
"1940009781167259650","cbh","1/1/2014 06:00:00","1000","ERA5_CBH_20140101.nc","/home/wyz/output/1940008733325262850/20140101/ERA5_CBH_20140101.nc","/home/wyz/PDS/NC/20140101/cbh/cbh_20140101_06_1751369347558.png","/home/wyz/PDS/NC/20140101/cbh/cbh_20140101_06_1751369347558.json","/NC/NC/20140101/cbh/cbh_20140101_06_1751369347558.png","/NC/NC/20140101/cbh/cbh_20140101_06_1751369347558.json","1/7/2025 11:29:10.069","1940008733325262850","6","20140101"
